session_id,correct Q1,correct Q2,correct Q3,correct Q4,correct Q5,correct Q6,correct Q7,correct Q8,correct Q9,correct Q10,correct Q11,correct Q12,correct Q13,correct Q14,correct Q15,correct Q16,correct Q17,correct Q18
21090313461222904_q1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
21090313493696370_q1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
21090313550515740_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21090313552643284_q1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
21090314001838036_q1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
21090314121073590_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21090314210917784_q1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1
21090314224524320_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21090314300157120_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1
21090314351993460_q1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
21090314373117628_q1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
21090314441026430_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
21090314464015216_q1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
21090314470562708_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090314510873030_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1
21090314552131350_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
21090315002267364_q1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1
21090315024428390_q1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
21090315101423476_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090315160324696_q1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
21090315173719136_q1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090315215930452_q1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
21090315234121520_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
21090315305155744_q1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
21090315472357016_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090315484966784_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090315533801376_q1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1
21090316055236748_q1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
21090316062122030_q1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
21090316065101760_q1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
21090316111112810_q1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1
21090316134063836_q1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
21090316145956036_q1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
21090316150500116_q1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1
21090316263043576_q1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
21090316270143524_q1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
21090316342386576_q1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
21090316351816212_q1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
21090316362663212_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
21090316382847570_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21090316452979650_q1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1
21090316453209604_q1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1
21090316492892690_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
21090316493089990_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
21090317113962470_q1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0
21090317141316296_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090317192247820_q1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
21090317241695372_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
21090317265061510_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21090317320423108_q1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1
21090317375027932_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1
21090317385084736_q1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
21090317414205124_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090317442841612_q1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
21090317493017576_q1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
21090318060736990_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21090318462427784_q1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
21090318574432050_q1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21090318581477916_q1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1
21090319040461450_q1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
21090319144454280_q1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
21090319315262220_q1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
21090319343516350_q1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
21090319352732590_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21090319355587064_q1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21090319491569236_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090320183336256_q1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1
21090320464007324_q1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
21090320500814172_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090321015966804_q1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1
21090321374426104_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
21090322031692144_q1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
21090323125711476_q1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090404190875744_q1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
21090406352056390_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
21090407321004470_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1
21090407425839896_q1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21090407504205548_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
21090408341642704_q1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
21090408390931296_q1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
21090408453062270_q1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
21090408462407420_q1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1
21090409004045016_q1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
21090409062747124_q1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
21090409135450170_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21090409141409070_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
21090409195374240_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090409221498350_q1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
21090409222921812_q1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21090409304625050_q1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21090409360738884_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21090409454867932_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
21090409483334164_q1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
21090409502071430_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21090409543099108_q1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21090409583226388_q1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
21090410055253896_q1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
21090410092126464_q1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
21090410101038596_q1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1
21090410111917420_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21090410151930440_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
21090410164461210_q1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1
21090410170749384_q1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
21090410243523012_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21090410250643304_q1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1
21090410274279836_q1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
21090410284747010_q1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
21090410321323650_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
21090410343652420_q1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
21090410360650270_q1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1
21090410404802520_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21090410432830176_q1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
21090410461058576_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090410475747070_q1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
21090410482390852_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090410572237324_q1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1
21090411005350544_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090411024605404_q1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0
21090411071563136_q1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
21090411094552404_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
21090411111318016_q1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
21090411211808908_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
21090411234484224_q1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21090411244019350_q1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1
21090411260979750_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1
21090411365514880_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
21090411375061590_q1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
21090411460474664_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21090411565602064_q1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
21090412003866164_q1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
21090412014692984_q1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
21090412043121956_q1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1
21090412060131940_q1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
21090412085264012_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090412335838564_q1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
21090412373913530_q1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1
21090412392559852_q1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1
21090412412132760_q1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1
21090412531623256_q1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
21090412541935384_q1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1
21090413015525060_q1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
21090413025591770_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090413104119704_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1
21090413112698924_q1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
21090413160309764_q1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
21090413213018890_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
21090413401075544_q1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
21090413415540316_q1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21090413573812716_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090413581959890_q1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
21090414012613348_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
21090414064541510_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090414081410004_q1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
21090414113917216_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
21090414115437090_q1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0
21090414214172668_q1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21090414302164596_q1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21090414444907600_q1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
21090414521533492_q1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1
21090414591070188_q1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
21090415002481550_q1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1
21090415062501012_q1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
21090415082611160_q1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1
21090415171382736_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090415203233710_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
21090415453557876_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090415525554680_q1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
21090415544849876_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21090415575849510_q1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
21090415580892428_q1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
21090416090762880_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21090416145745430_q1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1
21090416195890870_q1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1
21090416203191896_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090416233466630_q1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
21090416263960456_q1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
21090416431659200_q1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1
21090416451374096_q1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1
21090416455352070_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
21090416472470590_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090416484641388_q1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1
21090416590028430_q1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
21090416592663004_q1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
21090417134089136_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
21090417135453684_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
21090417142779470_q1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
21090417165067504_q1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
21090417210432190_q1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
21090417213237280_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
21090417322632480_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090417325213296_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
21090417325511920_q1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1
21090417344336396_q1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
21090417360492748_q1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1
21090417365130800_q1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
21090417402569240_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
21090417433616016_q1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
21090417434225630_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
21090417494028756_q1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
21090418050910670_q1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
21090418223662690_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090418240402110_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090418325335596_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
21090418330862550_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
21090418374793924_q1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
21090418500557176_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21090418552427560_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
21090419083450010_q1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1
21090419283143524_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
21090419345602884_q1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
21090419402727870_q1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
21090419563626944_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
21090420045926810_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090420235541576_q1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1
21090422004798964_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
21090422101741580_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
21090422463351790_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090507103722760_q1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21090507390579790_q1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0
21090507513593560_q1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
21090507540905024_q1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
21090508263895760_q1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
21090508320080920_q1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
21090508370794390_q1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
21090508484384930_q1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
21090508485861230_q1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
21090508525039690_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21090508540251230_q1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
21090509080468230_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
21090509220378456_q1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
21090509233214650_q1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1
21090509350921284_q1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
21090509370052348_q1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21090509390817476_q1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1
21090509410444296_q1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
21090509435378252_q1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1
21090509480871610_q1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21090509483126948_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
21090509484468740_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
21090509535188720_q1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
21090510053019556_q1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1
21090510060245990_q1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1
21090510112751816_q1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0
21090510114878092_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090510150068990_q1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1
21090510173289540_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1
21090510192195350_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
21090510244459060_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
21090510295321264_q1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1
21090510324648596_q1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1
21090510342791970_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090510411208930_q1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21090510414495216_q1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
21090510430652784_q1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
21090510445178588_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1
21090510451580750_q1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1
21090510515375040_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
21090510515508936_q1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1
21090510562867950_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
21090510575769944_q1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1
21090511062883704_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090511100830290_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
21090511104924950_q1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1
21090511122469244_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
21090511154522804_q1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
21090511173524676_q1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
21090511181353984_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
21090511200169790_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090511200534656_q1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
21090511262378770_q1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
21090511303626160_q1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
21090511402482520_q1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
21090511431855716_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
21090511463312500_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
21090511502761348_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090511513511830_q1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1
21090511533014696_q1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
21090511544376532_q1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
21090511585590030_q1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
21090512074088036_q1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
21090512080559468_q1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
21090512125014664_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
21090512151880390_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
21090512251360730_q1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
21090512363445052_q1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
21090512364027090_q1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
21090512470871136_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1
21090512505183750_q1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
21090512525868092_q1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1
21090513000014620_q1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090513000024584_q1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1
21090513034724480_q1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
21090513130108530_q1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1
21090513282833090_q1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
21090513303962070_q1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21090513322348650_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090513442013892_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090513442128536_q1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1
21090513500594624_q1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
21090513535163332_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21090513542422450_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
